0, 0, 0, 0, 0, 0, 0, 0, 0
1610612737, 0, 0, 0, 0, 0, 0, 0, 0
1610612738, 0, 0, 0, 0, 0, 0, 0, 0
1610612739, 0, 0, 0, 0, 0, 0, 0, 0
1610612740, 0, 0, 0, 0, 0, 0, 0, 0
1610612741, 0, 0, 0, 0, 0, 0, 0, 0
1610612742, 0, 0, 0, 0, 0, 0, 0, 0
1610612743, 0, 0, 0, 0, 0, 0, 0, 0
1610612744, 0, 0, 0, 0, 0, 0, 0, 0
1610612745, 0, 0, 0, 0, 0, 0, 0, 0
1610612746, 0, 0, 0, 0, 0, 0, 0, 0
1610612747, 0, 0, 0, 0, 0, 0, 0, 0
1610612748, 0, 0, 0, 0, 0, 0, 0, 0
1610612749, 0, 0, 0, 0, 0, 0, 0, 0
1610612750, 0, 0, 0, 0, 0, 0, 0, 0
1610612751, 0, 0, 0, 0, 0, 0, 0, 0
1610612752, 0, 0, 0, 0, 0, 0, 0, 0
1610612753, 0, 0, 0, 0, 0, 0, 0, 0
1610612754, 0, 0, 0, 0, 0, 0, 0, 0
1610612755, 0, 0, 0, 0, 0, 0, 0, 0
1610612756, 0, 0, 0, 0, 0, 0, 0, 0
1610612757, 0, 0, 0, 0, 0, 0, 0, 0
1610612758, 0, 0, 0, 0, 0, 0, 0, 0
1610612759, 0, 0, 0, 0, 0, 0, 0, 0
1610612760, 0, 0, 0, 0, 0, 0, 0, 0
1610612761, 0, 0, 0, 0, 0, 0, 0, 0
1610612762, 0, 0, 0, 0, 0, 0, 0, 0
1610612763, 0, 0, 0, 0, 0, 0, 0, 0
1610612764, 0, 0, 0, 0, 0, 0, 0, 0
1610612765, 0, 0, 0, 0, 0, 0, 0, 0
1610612766, 0, 0, 0, 0, 0, 0, 0, 0
1626143, 36, 37, 0.493150684932, 41, 24, 0.630769230769, 29, 0
1626144, 111, 226, 0.329376854599, 93, 96, 0.492063492063, 129, 0.0
1626145, 97, 139, 0.411016949153, 53, 39, 0.576086956522, 81, 0.625
34, 0, 0, 0, 0, 0, 0, 0,0
35, 0, 0, 0, 0, 0, 0, 0,0
1626148, 1, 0, 0, 0, 0, 0, 0,0
1626149, 85, 88, 0.491329479769, 263, 112, 0.701333333333, 222, 0.6
1626150, 103, 184, 0.358885017422, 78, 64, 0.549295774648, 159, 0.5
1626151, 14, 47, 0.229508196721, 5, 3, 0.625, 17, 0.0
40, 0, 0, 0, 0, 0, 0, 0,0
1626153, 87, 146, 0.37339055794, 114, 85, 0.572864321608, 117, 0.230769230769
200746, 405, 544, 0.426765015806, 282, 116, 0.708542713568, 399, 0.0
1626155, 25, 81, 0.235849056604, 103, 50, 0.673202614379, 56, 0.166666666667
